tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-3029,Hersonissos 6 CH,Hard,32,C,20251013,343,209318,9,,Petr Nesterov,R,,BUL,22.6,212029,,Alt,Dimitris Sakellaridis,R,,GRE,19.4,7-5 6-3,3,Q1,109,3,2,69,42,26,16,10,6,8,0,3,65,40,21,13,11,3,8,533,77,774,34
2025-3029,Hersonissos 6 CH,Hard,32,C,20251013,342,209898,4,,Dali Blanch,R,185,USA,22.6,202326,,,Ivan Marrero Curbelo,R,180,ESP,27.0,3-6 6-3 7-6(5),3,Q1,174,6,6,102,42,28,30,15,7,13,0,3,97,79,47,6,15,4,10,447,99,621,57
2025-3029,Hersonissos 6 CH,Hard,32,C,20251013,341,207541,,WC,Michalis Sakellaridis,U,,GRE,24.7,144748,11,,Kris Van Wyk,R,185,RSA,29.0,6-3 6-2,3,Q1,75,0,0,71,63,34,5,9,10,13,0,10,46,25,12,5,8,4,10,2108,1,561,68
2025-3029,Hersonissos 6 CH,Hard,32,C,20251013,340,209407,5,,Max Basing,R,180,GBR,23.0,208605,,,Mario Gonzalez Fernandez,R,185,ESP,23.4,7-5 3-6 6-4,3,Q1,177,0,1,92,61,37,20,16,2,7,2,11,105,59,38,20,15,4,9,481,89,615,58
2025-3029,Hersonissos 6 CH,Hard,32,C,20251013,339,132744,,,Alberto Barroso Campos,R,178,ESP,29.3,106075,8,,Jozef Kovalik,R,183,SVK,32.9,6-4 3-0 RET,3,Q1,76,4,3,55,32,19,11,7,7,9,2,3,38,20,12,5,6,1,5,603,60,525,78
2025-3029,Hersonissos 6 CH,Hard,32,C,20251013,338,207784,6,,Harry Wendelken,R,178,GBR,23.8,202209,,,Imanol Lopez Morillo,R,183,ESP,25.9,6-3 6-4,3,Q1,156,0,1,79,47,27,15,9,9,12,3,6,79,41,26,10,10,10,16,446,99,691,45
2025-3029,Hersonissos 6 CH,Hard,32,C,20251013,337,105430,12,,Radu Albot,R,175,MDA,35.9,210590,,WC,Henri Haupt,U,,GER,19.3,6-0 6-0,3,Q1,48,1,0,27,13,12,12,6,0,0,0,3,38,25,8,3,6,2,8,499,86,2108,1
2025-2941,Lincoln CH,Hard,32,C,20251013,385,212588,,,Rafael Jodar,U,,ESP,19.0,102093,8,WC,Martin Damm,L,203,USA,22.0,6-7(3) 6-3 6-3,3,F,123,6,0,84,54,44,19,15,2,2,12,4,91,55,41,16,15,3,6,283,192,240,228
2025-2941,Lincoln CH,Hard,32,C,20251013,384,212588,,,Rafael Jodar,U,,ESP,19.0,200516,4,,Patrick Kypson,R,188,USA,25.9,6-3 6-3,3,SF,70,7,0,48,34,29,7,9,1,2,1,4,61,41,25,6,9,5,9,283,192,169,328
2025-2941,Lincoln CH,Hard,32,C,20251013,383,102093,8,WC,Martin Damm,L,203,USA,22.0,208902,7,,Johannus Monday,L,198,GBR,23.7,6-4 6-4,3,SF,85,12,3,62,39,30,14,10,1,1,5,0,60,47,31,9,10,5,7,240,228,230,245
2025-2941,Lincoln CH,Hard,32,C,20251013,382,212588,,,Rafael Jodar,U,,ESP,19.0,200587,1,,Brandon Holt,R,185,USA,27.5,6-0 7-5,3,QF,66,5,0,48,29,23,14,9,0,0,2,0,62,37,21,10,9,3,7,283,192,112,559
2025-2941,Lincoln CH,Hard,32,C,20251013,381,200516,4,,Patrick Kypson,R,188,USA,25.9,202290,,CO,Dhakshineswar Suresh,R,193,IND,25.5,7-6(4) 6-0,3,QF,88,5,1,64,42,29,16,9,5,6,6,7,65,43,31,5,9,4,8,169,328,555,69
2025-2941,Lincoln CH,Hard,32,C,20251013,380,208902,7,,Johannus Monday,L,198,GBR,23.7,111581,,,Michael Mmoh,R,188,USA,27.7,6-3 6-3,3,QF,86,4,0,48,36,30,8,9,1,1,2,2,59,39,26,8,9,3,6,230,245,315,166
2025-2941,Lincoln CH,Hard,32,C,20251013,379,102093,8,WC,Martin Damm,L,203,USA,22.0,210318,,,Andre Ilagan,L,173,USA,24.9,4-6 6-3 7-6(4),3,QF,146,26,4,103,73,59,12,16,4,5,6,1,93,60,44,21,15,8,9,240,228,359,138
2025-2941,Lincoln CH,Hard,32,C,20251013,378,200587,1,,Brandon Holt,R,185,USA,27.5,202333,,Q,Keegan Smith,R,201,USA,27.3,3-6 6-2 6-1,3,R16,122,1,0,78,60,41,10,12,3,4,7,7,98,67,41,14,12,11,15,112,559,558,69
2025-2941,Lincoln CH,Hard,32,C,20251013,377,212588,,,Rafael Jodar,U,,ESP,19.0,208328,,Q,Max Wiskandt,R,191,GER,23.6,6-4 6-1,3,R16,74,1,0,46,28,19,14,8,3,4,0,2,51,27,13,10,9,3,8,283,192,468,91
2025-2941,Lincoln CH,Hard,32,C,20251013,376,200516,4,,Patrick Kypson,R,188,USA,25.9,209079,,Alt,Samir Banerjee,R,,USA,22.0,6-4 7-6(5),3,R16,107,4,1,68,51,42,5,11,0,1,5,4,85,52,37,15,11,6,8,169,328,387,125
2025-2941,Lincoln CH,Hard,32,C,20251013,375,202290,,CO,Dhakshineswar Suresh,R,193,IND,25.5,132041,,,Alfredo Perez,R,193,USA,28.3,6-4 7-6(5),3,R16,113,11,2,69,44,34,14,11,6,8,5,0,82,57,36,13,11,6,9,555,69,331,153
2025-2941,Lincoln CH,Hard,32,C,20251013,374,208902,7,,Johannus Monday,L,198,GBR,23.7,211577,,Alt,Antoine Ghibaudo,R,191,FRA,20.7,6-4 6-2,3,R16,84,6,2,56,42,32,9,9,4,4,3,0,50,30,19,11,9,0,3,230,245,409,115
2025-2941,Lincoln CH,Hard,32,C,20251013,373,111581,,,Michael Mmoh,R,188,USA,27.7,209957,3,,Jack Pinnington Jones,R,180,GBR,22.5,6-3 7-6(4),3,R16,132,5,2,80,53,33,17,11,6,9,1,5,67,37,22,16,10,2,6,315,166,191,293
2025-2941,Lincoln CH,Hard,32,C,20251013,372,102093,8,WC,Martin Damm,L,203,USA,22.0,210472,,,Oliver Tarvet,U,,GBR,21.9,7-5 7-5,3,R16,120,11,5,62,41,37,10,12,1,2,7,5,79,49,32,17,12,6,9,240,228,382,128
2025-2941,Lincoln CH,Hard,32,C,20251013,371,210318,,,Andre Ilagan,L,173,USA,24.9,211346,,,Andres Martin,R,183,USA,24.2,7-6(1) 6-2,3,R16,116,4,4,75,44,28,17,10,8,10,6,3,70,40,23,12,10,6,10,359,138,290,189
2025-2941,Lincoln CH,Hard,32,C,20251013,370,200587,1,,Brandon Holt,R,185,USA,27.5,211325,,,Aryan Shah,R,173,IND,19.8,4-6 6-4 4-1 RET,3,R32,116,9,1,70,47,36,13,13,2,4,6,7,73,38,29,16,12,7,10,112,559,391,124
2025-2941,Lincoln CH,Hard,32,C,20251013,369,202333,,Q,Keegan Smith,R,201,USA,27.3,213127,,WC,Jeri Lassila,U,,FIN,,6-3 6-2,3,R32,59,7,1,45,29,25,11,9,0,0,1,2,53,39,21,7,8,5,8,558,69,,
2025-2941,Lincoln CH,Hard,32,C,20251013,368,212588,,,Rafael Jodar,U,,ESP,19.0,207992,,Q,Cannon Kingsley,R,188,USA,24.4,6-3 7-5,3,R32,83,2,0,58,41,30,13,11,3,4,2,0,60,38,24,11,10,6,9,283,192,531,77
2025-2941,Lincoln CH,Hard,32,C,20251013,367,208328,,Q,Max Wiskandt,R,191,GER,23.6,133975,5,,Benjamin Hassan,R,183,LBN,30.6,6-3 6-4,3,R32,76,0,1,58,48,31,6,10,1,3,4,3,51,30,20,7,9,3,7,468,91,193,292
2025-2941,Lincoln CH,Hard,32,C,20251013,366,200516,4,,Patrick Kypson,R,188,USA,25.9,200346,,,Mats Rosenkranz,L,193,GER,27.1,6-2 6-4,3,R32,76,8,4,50,37,31,4,9,4,5,7,3,67,37,24,10,9,4,8,169,328,301,178
2025-2941,Lincoln CH,Hard,32,C,20251013,365,209079,,Alt,Samir Banerjee,R,,USA,22.0,212258,,Q,Adhithya Ganesan,R,193,USA,19.9,7-5 3-6 7-6(4),3,R32,165,5,6,95,48,34,24,16,1,5,5,4,131,78,52,27,17,9,13,387,125,571,65
2025-2941,Lincoln CH,Hard,32,C,20251013,364,202290,,CO,Dhakshineswar Suresh,R,193,IND,25.5,126206,,,Alex Rybakov,L,185,USA,28.7,6-4 6-4,3,R32,93,8,4,69,40,28,16,10,8,9,4,4,73,42,27,14,10,4,7,555,69,261,208
2025-2941,Lincoln CH,Hard,32,C,20251013,363,132041,,,Alfredo Perez,R,193,USA,28.3,122078,6,,Dmitry Popko,R,191,KAZ,28.9,6-4 6-4,3,R32,103,3,2,71,51,37,8,10,7,8,0,2,58,26,18,18,10,2,5,331,153,219,255
2025-2941,Lincoln CH,Hard,32,C,20251013,362,208902,7,,Johannus Monday,L,198,GBR,23.7,208342,,,Tyler Zink,R,185,USA,24.7,6-4 6-4,3,R32,79,3,3,56,40,31,10,10,0,0,13,2,54,36,30,6,10,2,4,230,245,278,196
2025-2941,Lincoln CH,Hard,32,C,20251013,361,211577,,Alt,Antoine Ghibaudo,R,191,FRA,20.7,213143,,WC,Sydney Zick,U,,GER,18.7,6-3 7-6(3),3,R32,101,4,2,83,53,36,17,11,5,6,5,2,61,33,27,11,10,0,2,409,115,1251,7
2025-2941,Lincoln CH,Hard,32,C,20251013,360,111581,,,Michael Mmoh,R,188,USA,27.7,209167,,,Olle Wallin,U,,SWE,23.9,6-4 6-2,3,R32,73,6,1,41,29,26,7,9,0,1,1,0,78,46,25,16,9,8,12,315,166,434,104
2025-2941,Lincoln CH,Hard,32,C,20251013,359,209957,3,,Jack Pinnington Jones,R,180,GBR,22.5,106283,,,Mitchell Krueger,R,188,USA,31.7,7-6(6) 6-1,3,R32,110,2,1,64,38,27,17,10,4,5,2,1,77,44,28,13,9,7,10,191,293,241,228
2025-2941,Lincoln CH,Hard,32,C,20251013,358,102093,8,WC,Martin Damm,L,203,USA,22.0,212531,,Q,Nicolas Arseneault,U,,CAN,18.7,4-6 7-6(4) 6-4,3,R32,142,10,5,91,51,43,21,16,4,6,6,3,101,50,37,30,16,4,6,240,228,514,81
2025-2941,Lincoln CH,Hard,32,C,20251013,357,210472,,,Oliver Tarvet,U,,GBR,21.9,210221,,CO,Jay Dylan Hara Friend,R,,JPN,21.8,6-4 6-0,3,R32,90,0,1,53,32,21,14,8,2,3,5,3,45,22,14,6,8,4,9,382,128,480,89
2025-2941,Lincoln CH,Hard,32,C,20251013,356,211346,,,Andres Martin,R,183,USA,24.2,208649,,Q,Andrew Fenty,R,193,USA,25.5,6-3 6-3,3,R32,75,6,2,59,39,29,13,9,3,3,2,1,57,39,24,10,9,2,5,290,189,483,89
2025-2941,Lincoln CH,Hard,32,C,20251013,355,210318,,,Andre Ilagan,L,173,USA,24.9,209326,2,,Murphy Cassone,R,188,USA,23.1,1-6 6-2 6-3,3,R32,97,2,2,77,54,30,14,12,7,11,7,4,70,42,28,11,12,3,8,359,138,178,319
2025-2941,Lincoln CH,Hard,32,C,20251013,354,208328,1,,Max Wiskandt,R,191,GER,23.6,210250,7,,Erik Arutiunian,R,191,BLR,20.9,5-7 6-3 6-0,3,Q2,121,4,2,84,62,45,12,14,2,3,7,3,87,55,33,16,13,4,8,468,91,549,71
2025-2941,Lincoln CH,Hard,32,C,20251013,353,212258,9,,Adhithya Ganesan,R,193,USA,19.9,202297,2,,Dan Martin,U,,CAN,26.4,6-4 7-6(3),3,Q2,97,11,3,67,35,26,19,11,3,5,8,3,77,55,38,5,11,4,7,571,65,,
2025-2941,Lincoln CH,Hard,32,C,20251013,352,208649,3,,Andrew Fenty,R,193,USA,25.5,207202,,,Karl Poling,L,185,USA,26.1,6-2 7-5,3,Q2,85,7,1,55,36,28,10,10,2,3,0,2,61,39,18,16,10,2,6,483,89,660,51
2025-2941,Lincoln CH,Hard,32,C,20251013,351,212531,4,,Nicolas Arseneault,U,,CAN,18.7,126177,,,Strong Kirchheimer,R,185,USA,30.4,6-3 7-5,3,Q2,115,2,2,62,35,23,17,10,5,6,2,4,93,54,33,18,11,19,23,514,81,626,57
2025-2941,Lincoln CH,Hard,32,C,20251013,350,207992,5,,Cannon Kingsley,R,188,USA,24.4,207993,10,,Justin Boulais,L,183,CAN,23.9,6-3 6-1,3,Q2,69,5,0,42,31,26,7,8,0,0,1,5,59,33,16,13,8,3,7,531,77,581,63
2025-2941,Lincoln CH,Hard,32,C,20251013,349,202333,8,,Keegan Smith,R,201,USA,27.3,202420,6,,Aidan Mchugh,R,180,GBR,25.2,7-6(1) 7-6(2),3,Q2,133,9,3,83,58,49,8,12,9,11,0,1,90,63,39,16,12,6,8,558,69,520,79
2025-2941,Lincoln CH,Hard,32,C,20251013,348,208328,1,,Max Wiskandt,R,191,GER,23.6,210743,,Alt,Pranav Kumar,R,175,USA,26.1,4-6 6-1 6-2,3,Q1,112,10,4,77,53,39,14,13,5,7,3,3,77,48,30,14,12,4,9,468,91,1196,8
2025-2941,Lincoln CH,Hard,32,C,20251013,346,202297,2,,Dan Martin,U,,CAN,26.4,209192,,WC,Nikolay Sysoev,U,,RUS,21.2,7-5 6-4,3,Q1,97,3,1,56,41,35,8,11,2,3,8,2,71,44,31,12,11,6,9,,,,
2025-2941,Lincoln CH,Hard,32,C,20251013,344,208649,3,,Andrew Fenty,R,193,USA,25.5,208132,,Alt,Noah Schachter,R,188,USA,26.1,6-4 6-4,3,Q1,74,4,1,52,35,27,9,10,0,2,3,1,56,36,21,11,10,0,4,483,89,784,33
2025-2941,Lincoln CH,Hard,32,C,20251013,343,207202,,,Karl Poling,L,185,USA,26.1,208586,12,,Joshua Sheehy,L,188,USA,28.7,6-3 3-6 6-3,3,Q1,104,3,4,75,44,36,18,14,1,2,9,4,84,45,33,23,13,7,9,660,51,635,55
2025-2941,Lincoln CH,Hard,32,C,20251013,342,212531,4,,Nicolas Arseneault,U,,CAN,18.7,210028,,CO,Ozan Baris,R,185,USA,21.5,7-5 7-6(6),3,Q1,117,4,2,74,39,33,22,12,1,1,10,7,88,49,39,18,12,6,7,514,81,993,15
2025-2941,Lincoln CH,Hard,32,C,20251013,341,126177,,,Strong Kirchheimer,R,185,USA,30.4,211501,11,Alt,Kenta Miyoshi,R,185,JPN,21.5,6-1 6-4,3,Q1,88,2,1,61,38,33,9,9,5,5,1,0,47,25,14,14,8,5,8,626,57,585,62
2025-2941,Lincoln CH,Hard,32,C,20251013,340,207992,5,,Cannon Kingsley,R,188,USA,24.4,207738,,Alt,Brandon Perez,L,191,VEN,25.7,6-0 6-2,3,Q1,48,8,0,41,26,20,10,7,0,0,1,2,43,26,12,5,7,1,6,531,77,1114,11
2025-2941,Lincoln CH,Hard,32,C,20251013,339,207993,10,,Justin Boulais,L,183,CAN,23.9,210295,,,Cooper Williams,R,191,USA,20.3,6-1 6-3,3,Q1,51,7,0,40,29,25,7,8,0,0,1,1,47,34,18,4,8,4,8,581,63,666,49
2025-2941,Lincoln CH,Hard,32,C,20251013,338,202420,6,,Aidan Mchugh,R,180,GBR,25.2,131999,,PR,Kyle Seelig,R,175,USA,28.0,6-2 7-6(3),3,Q1,123,4,4,77,35,22,24,10,8,10,1,0,67,45,27,9,10,4,8,520,79,,
2025-2941,Lincoln CH,Hard,32,C,20251013,337,202333,8,,Keegan Smith,R,201,USA,27.3,212234,,WC,Joan Torres Espinosa,U,,ESP,21.2,6-0 6-3,3,Q1,53,4,0,44,33,29,5,8,1,1,0,4,42,25,13,8,7,0,4,558,69,,
2025-2893,Olbia CH,Hard,32,C,20251013,385,209414,,,Luca Van Assche,R,178,FRA,21.4,105807,6,,Pablo Carreno Busta,R,188,ESP,34.2,7-6(5) 6-7(1) 6-2,3,F,194,6,2,109,65,41,18,16,5,11,3,5,132,82,54,16,16,8,16,238,235,104,617
2025-2893,Olbia CH,Hard,32,C,20251013,384,105807,6,,Pablo Carreno Busta,R,188,ESP,34.2,212021,3,,Martin Landaluce,R,191,ESP,19.7,6-2 3-6 6-3,3,SF,133,7,0,77,58,40,11,13,2,4,5,5,98,63,42,13,13,7,11,104,617,110,569
2025-2893,Olbia CH,Hard,32,C,20251013,383,209414,,,Luca Van Assche,R,178,FRA,21.4,126409,,,Hugo Grenier,R,196,FRA,29.5,3-6 6-1 6-1,3,SF,130,2,3,97,59,31,23,12,3,8,6,5,75,57,30,4,11,7,15,238,235,192,293
2025-2893,Olbia CH,Hard,32,C,20251013,382,105807,6,,Pablo Carreno Busta,R,188,ESP,34.2,126214,1,,Alejandro Tabilo,L,188,CHI,28.3,6-3 1-6 7-6(3),3,QF,138,1,1,95,67,40,15,14,4,8,8,1,84,56,41,15,14,2,5,104,617,73,826
2025-2893,Olbia CH,Hard,32,C,20251013,381,212021,3,,Martin Landaluce,R,191,ESP,19.7,105583,7,,Dusan Lajovic,R,183,SRB,35.2,6-3 6-1,3,QF,84,2,0,60,46,30,8,8,5,6,4,4,61,39,23,4,8,6,11,110,569,121,528
2025-2893,Olbia CH,Hard,32,C,20251013,380,126409,,,Hugo Grenier,R,196,FRA,29.5,123983,,,Nerman Fatic,R,191,BIH,30.9,6-3 6-4,3,QF,78,8,1,65,35,25,15,10,5,7,2,0,53,26,15,12,9,2,6,192,293,210,264
2025-2893,Olbia CH,Hard,32,C,20251013,379,209414,,,Luca Van Assche,R,178,FRA,21.4,210220,,,Edas Butvilas,R,191,LTU,21.2,6-3 7-5,3,QF,96,4,3,57,43,32,8,11,0,2,2,1,70,46,29,10,10,4,8,238,235,300,182
2025-2893,Olbia CH,Hard,32,C,20251013,378,126214,1,,Alejandro Tabilo,L,188,CHI,28.3,206750,,Q,Daniil Glinka,L,188,EST,25.4,6-3 5-7 6-1,3,R16,127,15,0,97,66,44,17,14,7,9,7,0,85,49,30,18,14,1,6,73,826,293,186
2025-2893,Olbia CH,Hard,32,C,20251013,377,105807,6,,Pablo Carreno Busta,R,188,ESP,34.2,202146,,,Luka Pavlovic,R,196,FRA,25.5,3-6 6-1 6-2,3,R16,100,0,0,66,52,39,8,12,1,2,11,5,84,41,27,19,12,4,8,104,617,217,258
2025-2893,Olbia CH,Hard,32,C,20251013,376,212021,3,,Martin Landaluce,R,191,ESP,19.7,127339,,,Borna Gojo,R,196,CRO,27.6,6-3 3-6 6-3,3,R16,129,5,1,76,46,36,19,14,4,5,6,0,93,59,44,16,13,9,11,110,569,224,249
2025-2893,Olbia CH,Hard,32,C,20251013,375,105583,7,,Dusan Lajovic,R,183,SRB,35.2,144684,,,Alex Molcan,L,178,SVK,27.8,7-6(6) 6-4,3,R16,123,3,0,93,69,43,13,11,6,9,2,3,80,53,33,10,11,5,9,121,528,205,271
2025-2893,Olbia CH,Hard,32,C,20251013,374,123983,,,Nerman Fatic,R,191,BIH,30.9,212241,,WC,Carlo Alberto Caniato ,R,,ITA,19.9,3-6 6-3 6-3,3,R16,101,4,3,83,51,33,19,13,6,9,8,3,72,46,32,12,14,3,8,210,264,466,92
2025-2893,Olbia CH,Hard,32,C,20251013,373,126409,,,Hugo Grenier,R,196,FRA,29.5,105613,,Q,Norbert Gombos,R,193,SVK,35.1,7-6(4) 6-1,3,R16,113,11,2,83,55,36,14,10,8,10,1,2,58,33,17,12,9,1,5,192,293,319,160
2025-2893,Olbia CH,Hard,32,C,20251013,372,210220,,,Edas Butvilas,R,191,LTU,21.2,210338,,NG,Arthur Gea,R,180,FRA,20.7,6-4 3-6 6-3,3,R16,136,1,1,89,67,45,16,14,6,7,1,5,94,55,38,20,14,5,7,300,182,254,216
2025-2893,Olbia CH,Hard,32,C,20251013,371,209414,,,Luca Van Assche,R,178,FRA,21.4,200240,2,,Vit Kopriva,R,178,CZE,28.3,6-3 6-2,3,R16,77,1,1,43,31,21,5,8,2,5,1,2,58,38,17,8,9,2,9,238,235,94,677
2025-2893,Olbia CH,Hard,32,C,20251013,370,126214,1,,Alejandro Tabilo,L,188,CHI,28.3,212077,,Q,Lorenzo Carboni,R,168,ITA,19.6,4-6 6-3 7-6(4),3,R32,148,16,1,104,68,50,20,16,6,8,4,1,95,60,42,20,15,6,8,73,826,442,101
2025-2893,Olbia CH,Hard,32,C,20251013,369,206750,,Q,Daniil Glinka,L,188,EST,25.4,202127,,Q,Clement Tabur,R,173,FRA,25.7,7-6(4) 6-3,3,R32,113,9,0,79,54,38,17,11,2,3,3,2,65,40,27,14,10,1,3,293,186,269,203
2025-2893,Olbia CH,Hard,32,C,20251013,368,202146,,,Luka Pavlovic,R,196,FRA,25.5,200008,,,Alexis Galarneau,R,180,CAN,26.6,7-6(4) 6-3,3,R32,101,10,0,68,34,26,22,11,2,3,2,3,61,34,26,12,10,1,3,217,258,185,304
2025-2893,Olbia CH,Hard,32,C,20251013,367,105807,6,,Pablo Carreno Busta,R,188,ESP,34.2,213003,,WC,Pierluigi Basile,R,,ITA,18.7,6-2 6-7(5) 6-3,3,R32,147,7,1,100,74,55,14,15,8,9,10,1,115,72,46,20,14,5,9,104,617,655,51
2025-2893,Olbia CH,Hard,32,C,20251013,366,212021,3,,Martin Landaluce,R,191,ESP,19.7,211514,,,Justin Engel,U,,GER,18.0,7-5 7-5,3,R32,102,5,0,68,42,31,19,12,2,2,9,1,78,52,40,12,12,5,7,110,569,206,270
2025-2893,Olbia CH,Hard,32,C,20251013,365,127339,,,Borna Gojo,R,196,CRO,27.6,209506,,WC,Francesco Forti,R,188,ITA,26.2,7-5 6-4,3,R32,90,13,0,63,45,36,11,11,2,2,6,2,68,45,34,11,11,2,4,224,249,682,46
2025-2893,Olbia CH,Hard,32,C,20251013,364,144684,,,Alex Molcan,L,178,SVK,27.8,200309,,Alt,Marek Gengel,R,185,CZE,30.0,6-2 6-4,3,R32,76,4,1,48,33,27,8,9,2,3,9,4,69,45,31,6,9,7,11,205,271,271,202
2025-2893,Olbia CH,Hard,32,C,20251013,363,105583,7,,Dusan Lajovic,R,183,SRB,35.2,212020,,Q,Michele Ribecai,U,,ITA,22.6,6-2 4-6 6-1,3,R32,119,5,0,84,66,43,11,13,7,10,0,5,85,52,30,12,12,6,12,121,528,469,91
2025-2893,Olbia CH,Hard,32,C,20251013,362,123983,,,Nerman Fatic,R,191,BIH,30.9,106148,5,,Roberto Carballes Baena,R,183,ESP,32.5,6-2 7-5,3,R32,101,10,2,66,42,34,7,10,3,5,1,4,67,37,20,14,10,8,13,210,264,122,520
2025-2893,Olbia CH,Hard,32,C,20251013,361,212241,,WC,Carlo Alberto Caniato ,R,,ITA,19.9,200385,,,Dan Added,R,183,FRA,26.5,7-5 7-5,3,R32,97,3,4,67,47,33,9,12,0,2,7,3,74,46,31,12,12,3,7,466,92,215,260
2025-2893,Olbia CH,Hard,32,C,20251013,360,105613,,Q,Norbert Gombos,R,193,SVK,35.1,208353,,,Francesco Maestrelli,R,196,ITA,22.8,6-1 6-7(4) 6-4,3,R32,154,3,1,85,60,47,12,15,4,6,7,5,94,65,43,12,14,7,12,319,160,153,390
2025-2893,Olbia CH,Hard,32,C,20251013,359,126409,,,Hugo Grenier,R,196,FRA,29.5,210460,4,,Nishesh Basavareddy,R,180,USA,20.4,3-6 6-4 6-2,3,R32,130,15,4,86,54,40,15,13,3,5,4,1,79,48,33,17,14,8,12,192,293,125,509
2025-2893,Olbia CH,Hard,32,C,20251013,358,210220,,,Edas Butvilas,R,191,LTU,21.2,121411,8,,Moez Echargui,R,178,TUN,32.7,6-4 6-2,3,R32,83,1,0,51,34,23,11,9,0,1,1,2,54,31,20,9,9,6,10,300,182,145,446
2025-2893,Olbia CH,Hard,32,C,20251013,357,210338,,NG,Arthur Gea,R,180,FRA,20.7,209512,,Q,Tom Paris,R,191,FRA,23.1,6-2 6-0,3,R32,68,1,2,43,22,19,9,7,2,3,0,0,44,30,10,5,7,4,10,254,216,285,191
2025-2893,Olbia CH,Hard,32,C,20251013,356,209414,,,Luca Van Assche,R,178,FRA,21.4,105882,,Alt,Stefano Travaglia,R,185,ITA,33.7,7-5 1-6 6-3,3,R32,145,3,6,91,53,38,18,14,5,9,8,2,88,52,35,17,14,4,8,238,235,220,253
2025-2893,Olbia CH,Hard,32,C,20251013,355,200240,2,,Vit Kopriva,R,178,CZE,28.3,133872,,LL,Enrico Dalla Valle,R,196,ITA,27.5,6-3 6-4,3,R32,94,6,4,70,51,35,10,10,7,9,4,1,53,33,21,7,9,2,6,94,677,486,88
2025-2893,Olbia CH,Hard,32,C,20251013,354,202127,1,,Clement Tabur,R,173,FRA,25.7,209874,10,,Maks Kasnikowski,R,180,POL,22.2,6-4 6-2,3,Q2,86,4,4,62,46,31,7,9,2,3,4,0,49,28,18,10,9,3,7,269,203,518,80
2025-2893,Olbia CH,Hard,32,C,20251013,353,209512,2,,Tom Paris,R,191,FRA,23.1,210054,12,,Matthew William Donald,R,175,CZE,20.9,6-3 6-4,3,Q2,77,8,2,61,42,34,10,10,3,3,2,2,50,30,22,9,9,0,2,285,191,625,57
2025-2893,Olbia CH,Hard,32,C,20251013,352,206750,3,Alt,Daniil Glinka,L,188,EST,25.4,133872,8,,Enrico Dalla Valle,R,196,ITA,27.5,6-4 6-4,3,Q2,98,10,0,56,42,34,7,10,2,3,10,1,71,46,32,10,10,4,7,293,186,486,88
2025-2893,Olbia CH,Hard,32,C,20251013,351,212020,9,,Michele Ribecai,U,,ITA,22.6,122352,4,,Christoph Negritu,R,193,GER,31.5,6-3 6-2,3,Q2,85,2,1,49,37,28,7,9,2,3,5,1,60,38,23,6,8,6,10,469,91,311,170
2025-2893,Olbia CH,Hard,32,C,20251013,350,105613,5,,Norbert Gombos,R,193,SVK,35.1,205842,11,,Arthur Reymond,L,180,FRA,26.5,6-4 6-4,3,Q2,77,2,2,53,34,28,10,10,1,3,2,3,69,34,23,13,10,3,7,319,160,611,58
2025-2893,Olbia CH,Hard,32,C,20251013,349,212077,7,,Lorenzo Carboni,R,168,ITA,19.6,209910,,Alt,Szymon Kielan,R,196,POL,22.8,4-6 6-3 7-6(5),3,Q2,133,1,4,98,55,43,19,16,3,7,5,10,98,53,39,17,15,4,8,442,101,1356,5
2025-2893,Olbia CH,Hard,32,C,20251013,347,209874,10,,Maks Kasnikowski,R,180,POL,22.2,210091,,,Filip Pieczonka,L,,POL,21.5,7-6(5) 7-5,3,Q1,113,7,1,80,55,43,12,12,4,6,4,4,83,50,35,14,12,5,8,518,80,873,24
2025-2893,Olbia CH,Hard,32,C,20251013,346,209512,2,,Tom Paris,R,191,FRA,23.1,210447,,,Leo Raquillet,R,191,FRA,20.0,6-2 6-3,3,Q1,66,5,0,55,30,18,13,9,3,7,2,2,44,22,6,7,8,2,9,285,191,759,35
2025-2893,Olbia CH,Hard,32,C,20251013,345,210054,12,,Matthew William Donald,R,175,CZE,20.9,200574,,,Alexander Donski,R,188,BUL,27.2,3-6 6-3 6-3,3,Q1,118,3,0,82,60,39,15,13,5,7,11,6,91,58,38,16,14,6,10,625,57,712,40
2025-2893,Olbia CH,Hard,32,C,20251013,344,206750,3,Alt,Daniil Glinka,L,188,EST,25.4,202089,,,Aleksandr Braynin,R,201,UKR,26.1,6-2 6-1,3,Q1,74,3,1,51,28,22,12,7,4,4,1,4,48,34,18,4,8,4,9,293,186,638,55
