tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-1797,Ostrava CH,Clay,32,C,20260427,340,202199,5,,Carlos Sanchez Jover,L,173,ESP,25.7,200574,,Alt,Alexander Donski,R,188,BUL,27.7,6-4 7-6(5),3,Q1,101,0,1,68,47,34,14,11,2,3,11,3,95,49,33,24,11,8,10,367,134,688,48
2026-1797,Ostrava CH,Clay,32,C,20260427,339,105806,12,,Mirza Basic,R,188,BIH,34.7,213579,,WC,Jan Klimas,U,,CZE,,6-7(3) 6-4 7-5,3,Q1,164,3,2,125,82,47,20,17,6,12,4,12,117,62,37,22,17,14,22,512,80,1338,6
2026-1797,Ostrava CH,Clay,32,C,20260427,338,208143,6,,Garrett Johns,R,180,USA,25.3,109318,,Alt,Pawel Cias,R,178,POL,32.1,6-1 6-2,3,Q1,73,2,0,42,29,23,7,7,3,3,1,0,61,43,21,7,8,6,11,368,134,1369,5
2026-1797,Ostrava CH,Clay,32,C,20260427,337,127087,,Alt,Dominik Recek,R,191,CZE,31.1,207502,8,,Stefan Palosi,R,180,ROU,26.2,7-6(8) 6-2,3,Q1,95,4,4,81,49,39,12,10,3,4,2,1,61,41,26,10,10,2,5,1014,16,405,118
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,386,207527,,,Buvaysar Gadamauri,R,183,BEL,25.7,211768,,,Manas Dhamne,R,188,IND,18.3,7-6(6) 6-4,3,F,110,4,1,86,59,34,14,11,7,11,1,3,63,37,25,11,11,4,9,357,141,444,102
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,385,207527,,,Buvaysar Gadamauri,R,183,BEL,25.7,210220,1,,Edas Butvilas,R,191,LTU,21.7,6-4 3-6 6-3,3,SF,150,2,1,104,70,45,21,14,6,7,3,2,94,64,48,14,14,6,8,357,141,261,203
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,384,211768,,,Manas Dhamne,R,188,IND,18.3,211577,6,,Antoine Ghibaudo,R,191,FRA,21.2,6-4 6-3,3,SF,81,0,2,55,35,29,11,9,4,4,0,3,57,31,18,16,10,1,4,444,102,325,157
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,383,210220,1,,Edas Butvilas,R,191,LTU,21.7,208819,,Q,Max Hans Rehberg,R,183,GER,22.6,7-5 2-6 6-3,3,QF,137,1,6,88,47,33,23,15,5,8,1,2,81,56,35,16,14,3,6,261,203,641,55
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,382,207527,,,Buvaysar Gadamauri,R,183,BEL,25.7,209890,5,,Mili Poljicak,R,185,CRO,21.7,6-0 6-1,3,QF,55,1,2,34,20,16,9,6,1,1,1,2,40,25,8,4,7,3,9,357,141,313,163
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,381,211577,6,,Antoine Ghibaudo,R,191,FRA,21.2,210119,3,,Andrej Nedic,R,185,BIH,21.5,3-6 6-4 6-0,3,QF,139,0,3,100,58,31,23,13,4,9,0,4,73,47,27,8,12,3,10,325,157,285,182
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,380,211768,,,Manas Dhamne,R,188,IND,18.3,208240,,,Alexandr Binda,R,175,ITA,24.5,6-4 6-2,3,QF,83,0,3,59,41,27,10,9,4,6,1,4,57,39,23,5,9,3,8,444,102,469,94
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,379,210220,1,,Edas Butvilas,R,191,LTU,21.7,210498,,Q,Gerard Campana Lee,R,183,KOR,21.5,7-5 6-1,3,R16,84,3,3,59,39,29,10,10,4,5,0,0,50,38,21,7,9,2,6,261,203,664,53
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,378,208819,,Q,Max Hans Rehberg,R,183,GER,22.6,200672,,,Sergey Fomin,R,180,UZB,25.2,6-2 6-0,3,R16,63,3,0,41,29,24,6,7,1,1,0,6,45,24,9,10,7,1,6,641,55,359,139
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,377,207527,,,Buvaysar Gadamauri,R,183,BEL,25.7,106220,4,,Dimitar Kuzmanov,R,183,BUL,32.7,6-4 6-2,3,R16,82,4,2,57,37,30,10,9,3,3,2,0,53,42,25,5,9,3,6,357,141,310,165
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,376,209890,5,,Mili Poljicak,R,185,CRO,21.7,106187,,,Denis Yevseyev,R,188,KAZ,32.9,7-5 6-1,3,R16,84,7,2,68,38,25,20,10,3,4,0,2,64,45,26,9,9,5,9,313,163,408,117
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,375,211577,6,,Antoine Ghibaudo,R,191,FRA,21.2,210129,,,Samuele Pieri,R,,ITA,24.1,5-7 6-2 6-3,3,R16,160,2,4,95,54,40,24,15,7,9,3,5,102,61,39,20,14,12,16,325,157,472,93
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,374,210119,3,,Andrej Nedic,R,185,BIH,21.5,207231,,,Mathys Erhard,R,188,FRA,24.4,6-4 2-6 6-2,3,R16,164,0,2,82,61,32,13,13,2,7,3,0,113,67,41,16,13,12,18,285,182,411,117
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,373,208240,,,Alexandr Binda,R,175,ITA,24.5,209951,8,,Petr Bar Biryukov,L,196,RUS,24.1,6-7(3) 6-0 6-1,3,R16,125,1,8,89,48,30,18,13,9,14,5,7,77,35,17,13,12,2,12,469,94,343,146
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,372,211768,,,Manas Dhamne,R,188,IND,18.3,133835,,PR,Gijs Brouwer,L,191,NED,30.0,6-1 6-1,3,R16,55,1,3,45,28,19,6,7,2,4,1,7,45,30,8,5,7,5,12,444,102,1216,8
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,371,210220,1,,Edas Butvilas,R,191,LTU,21.7,213930,,WC,Zangar Nurlanuly,U,,KAZ,17.7,6-0 6-3,3,R32,64,5,1,40,25,21,11,8,0,0,1,7,43,23,13,6,7,3,7,261,203,1634,3
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,370,210498,,Q,Gerard Campana Lee,R,183,KOR,21.5,105430,,,Radu Albot,R,175,MDA,36.4,2-6 6-1 7-5,3,R32,150,1,0,78,62,34,5,13,5,11,1,6,92,59,30,14,14,6,14,664,53,453,97
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,369,200672,,,Sergey Fomin,R,180,UZB,25.2,125847,,,Jelle Sels,R,188,NED,30.6,6-3 7-6(5),3,R32,110,2,6,79,36,23,20,11,6,10,8,7,79,45,27,14,10,7,12,359,139,447,99
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,368,208819,,Q,Max Hans Rehberg,R,183,GER,22.6,209952,7,,Sean Cuenin,R,178,FRA,22.1,7-6(7) 6-2,3,R32,101,3,3,60,41,28,9,10,3,6,3,7,71,41,25,11,10,6,11,641,55,341,147
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,367,106220,4,,Dimitar Kuzmanov,R,183,BUL,32.7,209898,,,Dali Blanch,R,185,USA,23.1,2-6 6-3 6-1,3,R32,125,3,3,83,52,27,19,12,7,11,6,5,82,49,28,14,12,1,7,310,165,346,144
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,366,207527,,,Buvaysar Gadamauri,R,183,BEL,25.7,126340,,,Viktor Durasovic,R,185,NOR,29.0,6-3 6-2,3,R32,78,4,5,67,44,31,12,9,4,5,1,3,50,28,17,8,8,4,8,357,141,428,109
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,365,106187,,,Denis Yevseyev,R,188,KAZ,32.9,212788,,WC,Amir Omarkhanov,U,,KAZ,18.4,6-3 6-2,3,R32,77,1,3,68,41,30,14,9,3,3,1,1,61,47,27,7,8,2,5,408,117,612,60
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,364,209890,5,,Mili Poljicak,R,185,CRO,21.7,200550,,Q,Vladyslav Orlov,R,188,UKR,30.9,6-2 2-6 6-4,3,R32,145,8,8,88,37,27,20,13,8,13,0,5,82,46,27,17,13,9,15,313,163,530,76
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,363,211577,6,,Antoine Ghibaudo,R,191,FRA,21.2,208071,,Q,Oleksii Krutykh,R,185,UKR,26.1,6-2 7-5,3,R32,104,5,4,70,39,24,19,10,3,4,0,2,68,43,27,10,10,6,10,325,157,798,35
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,362,210129,,,Samuele Pieri,R,,ITA,24.1,208328,,Alt,Max Wiskandt,R,191,GER,24.2,6-4 6-1,3,R32,72,1,1,53,34,20,13,8,2,3,0,7,53,36,20,6,9,0,5,472,93,686,49
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,361,207231,,,Mathys Erhard,R,188,FRA,24.4,211530,,Alt,Tomasz Berkieta,R,191,POL,19.7,6-3 6-4,3,R32,98,2,5,67,38,29,14,9,4,5,0,9,72,37,25,13,10,8,12,411,117,479,89
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,360,210119,3,,Andrej Nedic,R,185,BIH,21.5,210425,,Q,Svyatoslav Gulin,R,178,RUS,23.3,6-0 2-0 RET,3,R32,30,0,2,19,13,12,4,4,0,0,0,3,24,15,5,1,4,0,4,285,182,526,77
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,359,209951,8,,Petr Bar Biryukov,L,196,RUS,24.1,126335,,Q,Sora Fukuda,L,180,JPN,28.5,7-5 7-6(3),3,R32,105,17,7,86,50,35,17,12,5,8,4,3,85,48,32,16,12,8,12,343,146,711,45
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,358,208240,,,Alexandr Binda,R,175,ITA,24.5,144716,,,Oleg Prihodko,R,180,UKR,28.5,6-4 7-6(8),3,R32,99,0,4,69,52,41,8,11,1,2,4,5,79,42,30,20,11,5,7,469,94,361,136
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,357,211768,,,Manas Dhamne,R,188,IND,18.3,212756,,WC,Nikita Bilozertsev,U,,UKR,17.3,7-5 4-6 7-6(8),3,R32,172,4,5,104,56,41,19,17,5,10,2,12,117,81,55,13,17,5,10,444,102,779,36
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,356,133835,,PR,Gijs Brouwer,L,191,NED,30.0,123809,2,,Ivan Gakhov,L,191,RUS,29.4,7-6(4) 3-6 6-1,3,R32,113,1,6,91,54,36,18,14,2,6,9,4,90,58,34,18,14,3,8,1216,8,263,202
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,355,208819,8,,Max Hans Rehberg,R,183,GER,22.6,208153,1,,Giuseppe La Vela,R,180,ITA,25.5,7-5 6-3,3,Q2,105,3,0,62,46,36,9,10,5,5,0,1,65,41,25,15,11,3,6,641,55,519,78
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,354,210425,2,,Svyatoslav Gulin,R,178,RUS,23.3,126723,7,,Denys Klok,R,180,RUS,27.9,6-1 6-3,3,Q2,74,3,3,64,46,29,10,8,6,7,1,0,57,35,19,8,8,9,14,526,77,611,60
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,353,200550,3,,Vladyslav Orlov,R,188,UKR,30.9,210672,9,,Leo Vithoontien,L,185,JPN,26.6,6-1 6-2,3,Q2,62,0,4,43,23,19,14,8,1,1,0,4,40,27,16,2,7,2,6,530,76,655,54
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,352,210498,10,,Gerard Campana Lee,R,183,KOR,21.5,200661,4,,Yuki Mochizuki,R,173,JPN,28.4,6-4 6-4,3,Q2,109,1,1,60,41,29,11,10,3,5,1,2,68,42,26,11,10,5,9,664,53,569,67
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,351,126335,12,,Sora Fukuda,L,180,JPN,28.5,144985,5,,Ergi Kirkin,R,180,TUR,27.2,6-4 6-3,3,Q2,77,4,2,45,26,21,9,9,1,3,3,3,52,17,10,16,10,1,6,711,45,589,64
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,350,208071,,,Oleksii Krutykh,R,185,UKR,26.1,207664,6,,Luca Staeheli,R,180,SUI,26.1,6-2 6-2,3,Q2,68,0,1,44,21,17,16,8,0,0,3,3,46,26,16,6,8,1,5,798,35,610,60
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,349,208153,1,,Giuseppe La Vela,R,180,ITA,25.5,212025,,,Yannik Kelm,R,,GER,21.1,6-3 5-7 6-2,3,Q1,159,7,4,90,55,39,16,15,3,7,2,6,114,69,43,17,14,12,18,519,78,786,36
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,348,208819,8,,Max Hans Rehberg,R,183,GER,22.6,211700,,Alt,Ruslan Tiukaev,U,,RUS,20.8,6-2 6-4,3,Q1,60,1,1,48,35,28,8,9,0,0,4,2,52,41,24,6,9,5,8,641,55,1026,16
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,347,210425,2,,Svyatoslav Gulin,R,178,RUS,23.3,132999,,,Kai Wehnelt,R,188,GER,30.3,6-0 6-4,3,Q1,58,1,0,42,28,22,10,8,0,0,0,1,41,23,13,8,8,1,5,526,77,751,39
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,346,126723,7,,Denys Klok,R,180,RUS,27.9,210535,,,Maxim Shin,R,191,UZB,22.8,6-4 7-5,3,Q1,93,1,2,65,39,26,11,11,2,6,0,12,65,30,18,14,11,2,8,611,60,969,19
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,345,200550,3,,Vladyslav Orlov,R,188,UKR,30.9,200441,,,Grigoriy Lomakin,R,198,KAZ,28.0,6-1 6-2,3,Q1,61,2,1,41,21,19,14,8,0,0,3,4,43,25,15,6,7,2,6,530,76,948,21
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,343,200661,4,,Yuki Mochizuki,R,173,JPN,28.4,130247,,Alt,Anton Chekhov,R,185,RUS,33.5,3-6 6-4 6-4,3,Q1,146,0,6,98,68,36,16,15,3,10,2,8,92,54,30,17,14,6,13,569,67,1463,4
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,342,210498,10,,Gerard Campana Lee,R,183,KOR,21.5,212846,,WC,Damir Zhalgasbay,U,,KAZ,,6-4 6-4,3,Q1,97,1,0,58,34,23,11,10,2,5,0,3,68,36,19,15,10,4,9,664,53,,
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,341,144985,5,,Ergi Kirkin,R,180,TUR,27.2,144730,,Alt,Tomohiro Masabayashi,R,170,JPN,28.1,6-1 7-6(6),3,Q1,85,9,1,58,29,24,18,10,1,3,1,2,70,43,27,11,9,6,10,589,64,1210,9
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,339,207664,6,,Luca Staeheli,R,180,SUI,26.1,208003,,,Bekkhan Atlangeriev,R,185,RUS,25.1,6-4 2-0 RET,3,Q1,60,3,2,29,15,14,8,6,0,1,1,1,52,31,17,9,6,6,9,610,60,998,17
2026-9192,Shymkent 2 CH,Clay,32,C,20260427,338,208071,,,Oleksii Krutykh,R,185,UKR,26.1,209867,11,,Daniil Ostapenkov,R,,BLR,22.9,6-4 6-3,3,Q1,88,5,4,64,35,27,15,9,4,5,5,7,64,32,18,17,10,4,8,798,35,675,51
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,386,126214,2,,Alejandro Tabilo,L,188,CHI,28.8,200267,3,,Zizou Bergs,R,185,BEL,26.8,6-4 4-6 6-3,3,F,138,4,2,94,62,47,16,15,8,10,9,2,90,56,38,17,14,4,7,43,1068,44,1060
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,385,200267,3,,Zizou Bergs,R,185,BEL,26.8,207546,,Q,Pol Martin Tiffon,R,183,ESP,26.7,6-3 6-4,3,SF,87,9,5,71,44,33,13,10,7,8,3,2,55,31,19,13,9,2,5,44,1060,312,163
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,384,126214,2,,Alejandro Tabilo,L,188,CHI,28.8,210319,4,,Ethan Quinn,R,191,USA,22.1,6-3 3-6 7-6(2),3,SF,134,9,1,80,56,49,13,15,2,3,6,3,108,60,44,25,15,8,9,43,1068,48,977
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,383,207546,,Q,Pol Martin Tiffon,R,183,ESP,26.7,106293,,Q,Kimmer Coppejans,R,178,BEL,32.1,7-6(7) 6-4,3,QF,113,5,0,72,51,35,10,11,1,4,3,0,92,64,40,13,11,11,15,312,163,229,245
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,382,200267,3,,Zizou Bergs,R,185,BEL,26.8,208014,,,Rinky Hijikata,R,178,AUS,25.1,5-7 6-2 6-2,3,QF,135,4,4,85,48,39,21,14,3,4,3,2,84,45,28,22,14,6,10,44,1060,101,632
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,381,210319,4,,Ethan Quinn,R,191,USA,22.1,200059,,,Yibing Wu,R,183,CHN,26.5,6-4 5-7 6-4,3,QF,143,7,4,91,57,46,17,16,2,4,2,1,95,55,38,23,16,3,6,48,977,100,634
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,380,126214,2,,Alejandro Tabilo,L,188,CHI,28.8,209860,5,,Ignacio Buse,R,185,PER,22.0,6-4 6-0,3,QF,99,2,0,52,31,20,14,8,5,6,5,1,75,43,25,11,8,4,9,43,1068,58,864
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,379,207546,,Q,Pol Martin Tiffon,R,183,ESP,26.7,210506,1,,Alex Michelsen,R,193,USA,21.6,6-4 3-6 6-3,3,R16,121,2,1,80,47,29,21,14,1,4,5,3,87,60,41,12,14,5,9,312,163,37,1200
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,378,106293,,Q,Kimmer Coppejans,R,178,BEL,32.1,208316,6,,Valentin Royer,R,188,FRA,24.8,6-4 7-6(8),3,R16,122,1,1,71,49,36,15,11,3,3,5,0,74,52,42,8,11,1,2,229,245,72,794
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,377,200267,3,,Zizou Bergs,R,185,BEL,26.8,105732,,LL,Pierre Hugues Herbert,R,188,FRA,35.0,6-4 6-3,3,R16,82,4,3,56,33,26,13,10,1,2,2,6,65,42,28,9,9,8,11,44,1060,225,250
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,376,208014,,,Rinky Hijikata,R,178,AUS,25.1,124116,8,,Sebastian Ofner,R,191,AUT,29.9,6-4 2-6 7-6(5),3,R16,141,6,3,114,66,48,20,15,7,10,10,4,90,43,34,28,15,1,3,101,632,83,698
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,375,200059,,,Yibing Wu,R,183,CHN,26.5,207686,7,,Alexander Shevchenko,R,185,KAZ,25.3,7-6(8) 7-5,3,R16,138,2,6,89,42,28,20,12,4,9,5,0,108,68,35,19,12,10,16,100,634,82,704
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,374,210319,4,,Ethan Quinn,R,191,USA,22.1,212021,,,Martin Landaluce,R,191,ESP,20.2,1-6 7-6(5) 7-6(5),3,R16,179,5,2,119,74,50,25,16,4,7,6,4,113,68,52,25,15,4,4,48,977,99,634
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,373,209860,5,,Ignacio Buse,R,185,PER,22.0,212225,,Q,Thomas Faurel,U,,FRA,20.2,6-4 6-2,3,R16,84,2,0,45,31,26,9,9,1,2,2,1,75,54,31,8,9,3,7,58,864,417,114
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,372,126214,2,,Alejandro Tabilo,L,188,CHI,28.8,105138,,,Roberto Bautista Agut,R,183,ESP,38.0,4-6 6-2 6-4,3,R16,119,6,1,78,47,34,19,14,5,8,3,2,77,59,39,6,14,3,8,43,1068,93,649
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,371,207546,,Q,Pol Martin Tiffon,R,183,ESP,26.7,105777,,WC,Grigor Dimitrov,R,191,BUL,34.9,6-3 6-4,3,R32,71,2,0,57,34,24,18,9,7,7,2,7,53,25,23,9,10,2,5,312,163,137,455
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,370,106293,,Q,Kimmer Coppejans,R,178,BEL,32.1,200329,,Alt,Remy Bertola,R,175,SUI,27.6,6-4 7-5,3,R32,97,2,4,67,43,29,12,11,8,11,3,4,73,42,25,12,11,6,11,229,245,212,276
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,369,208316,6,,Valentin Royer,R,188,FRA,24.8,124079,,,Pedro Martinez,R,185,ESP,28.9,6-2 6-3,3,R32,99,5,0,68,41,30,14,9,5,6,0,2,52,36,18,8,8,2,6,72,794,133,471
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,368,105732,,LL,Pierre Hugues Herbert,R,188,FRA,35.0,105583,,Alt,Dusan Lajovic,R,183,SRB,35.8,7-6(2) 6-3,3,R32,108,5,9,96,62,42,18,11,13,15,4,2,62,39,26,11,10,1,4,225,250,138,451
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,367,208014,,,Rinky Hijikata,R,178,AUS,25.1,206889,,Alt,Clement Chidekh,R,180,FRA,24.8,6-3 6-3,3,R32,75,5,1,56,39,27,13,9,0,0,2,4,60,37,24,11,9,2,5,101,632,179,338
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,366,124116,8,,Sebastian Ofner,R,191,AUT,29.9,104527,,WC,Stan Wawrinka,R,183,SUI,41.0,6-3 6-4,3,R32,80,3,1,54,25,22,17,9,3,3,2,2,62,32,21,16,10,5,8,83,698,106,608
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,365,207686,7,,Alexander Shevchenko,R,185,KAZ,25.3,200385,,Alt,Dan Added,R,183,FRA,27.0,6-2 6-2,3,R32,66,8,2,43,28,23,8,8,1,2,1,1,58,38,19,7,8,7,12,82,704,216,265
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,364,200059,,,Yibing Wu,R,183,CHN,26.5,124186,,,Alexandre Muller,R,183,FRA,29.2,6-3 6-4,3,R32,77,3,4,61,27,23,17,10,3,4,3,0,49,28,23,7,9,1,4,100,634,95,641
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,363,212021,,,Martin Landaluce,R,191,ESP,20.2,212711,,WC,Daniel Jade,U,,FRA,17.0,4-6 6-1 6-3,3,R32,115,4,0,65,49,38,12,13,1,2,1,3,84,55,36,13,13,4,8,99,634,1854,2
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,362,209860,5,,Ignacio Buse,R,185,PER,22.0,207681,,,Francisco Comesana,R,178,ARG,25.5,7-6(4) 6-3,3,R32,110,1,3,71,41,35,13,11,6,7,3,1,66,35,25,15,10,5,7,58,864,105,610
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,361,212225,,Q,Thomas Faurel,U,,FRA,20.2,105676,,Alt,David Goffin,R,180,BEL,35.3,6-1 6-4,3,R32,71,2,1,58,34,24,16,9,3,4,1,6,43,19,13,8,8,0,4,417,114,236,235
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,360,105138,,,Roberto Bautista Agut,R,183,ESP,38.0,209849,,Q,Sascha Gueymard Wayenburg,R,188,FRA,22.7,7-5 6-2,3,R32,80,1,0,49,30,24,12,10,0,1,3,1,57,32,19,13,10,3,7,93,649,262,203
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,359,207546,5,,Pol Martin Tiffon,R,183,ESP,26.7,105732,1,,Pierre Hugues Herbert,R,188,FRA,35.0,7-5 6-4,3,Q2,89,6,1,57,33,26,18,11,1,2,4,6,76,43,33,12,11,6,9,312,163,225,250
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,358,106293,2,,Kimmer Coppejans,R,178,BEL,32.1,200188,6,,Matteo Martineau,R,183,FRA,27.2,7-6(7) 4-6 6-4,3,Q2,189,7,3,107,75,55,13,16,10,13,8,6,130,82,56,23,16,9,12,229,245,323,158
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,357,209849,3,,Sascha Gueymard Wayenburg,R,188,FRA,22.7,209512,8,,Tom Paris,R,191,FRA,23.6,6-4 6-4,3,Q2,96,2,5,73,42,31,18,10,5,5,4,3,67,40,26,17,10,5,7,262,203,376,130
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,356,212225,,,Thomas Faurel,U,,FRA,20.2,208540,7,Alt,Inaki Montes De La Torre,R,178,ESP,23.5,6-2 6-3,3,Q2,66,3,1,40,23,20,10,8,0,1,1,4,51,33,21,4,9,2,7,417,114,369,133
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,355,105732,1,,Pierre Hugues Herbert,R,188,FRA,35.0,211621,,WC,Arthur Nagel ,U,,FRA,23.0,6-2 7-6(4),3,Q1,92,4,8,73,43,29,14,10,4,7,3,4,71,55,29,7,10,5,10,225,250,462,95
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,354,207546,5,,Pol Martin Tiffon,R,183,ESP,26.7,206867,,,Tommaso Compagnucci,R,173,ITA,26.4,6-4 6-3,3,Q1,103,0,3,53,25,20,16,9,2,3,3,3,88,59,34,14,10,13,17,312,163,395,122
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,353,106293,2,,Kimmer Coppejans,R,178,BEL,32.1,105938,,WC,Antoine Escoffier,R,185,FRA,34.1,6-1 7-5,3,Q1,96,4,2,74,46,33,17,10,3,3,0,4,57,29,21,12,9,0,3,229,245,466,94
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,352,200188,6,,Matteo Martineau,R,183,FRA,27.2,213149,,WC,Felix Balshaw,U,,FRA,19.8,7-6(10) 6-7(3) 6-0,3,Q1,144,4,0,93,65,53,17,15,2,3,5,2,106,54,43,27,15,5,9,323,158,595,63
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,351,209849,3,,Sascha Gueymard Wayenburg,R,188,FRA,22.7,208063,,Alt,Paulo Andre Saraiva Dos Santos,R,180,BRA,25.8,7-5 6-4,3,Q1,114,4,2,67,41,28,15,11,4,6,1,2,80,51,33,10,11,5,9,262,203,505,84
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,350,209512,8,,Tom Paris,R,191,FRA,23.6,106362,,Alt,Laurent Lokoli,R,188,FRA,31.5,3-6 6-4 4-2 RET,3,Q1,143,3,6,87,53,29,15,13,5,11,0,6,86,53,29,16,12,8,14,376,130,433,107
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,349,212225,,,Thomas Faurel,U,,FRA,20.2,209850,4,,Robin Bertrand,R,178,FRA,23.0,6-3 6-1,3,Q1,80,5,1,48,34,24,8,8,3,4,1,1,67,47,23,8,8,8,13,417,114,294,178
2026-7009,Aix-en-Provence CH,Clay,28,C,20260428,348,208540,7,Alt,Inaki Montes De La Torre,R,178,ESP,23.5,207186,,,Arthur Weber,L,185,FRA,33.9,6-4 6-1,3,Q1,90,1,3,46,25,16,16,8,0,1,1,0,70,49,23,11,9,5,10,369,133,406,117
2026-2861,Cagliari CH,Clay,28,C,20260428,385,208286,,Alt,Matteo Arnaldi,R,185,ITA,25.1,128034,6,WC,Hubert Hurkacz,R,196,POL,29.1,6-4 6-4,3,F,103,1,4,58,33,21,14,10,3,6,2,1,65,34,17,15,10,7,12,103,621,63,845
